label,text
0,Je viens de me réveiller ... il est 12h49 ici aux Philippines! tellement chaud! Je transpire en enfer!
0,Nous les connaissons toujours. malheureusement.
0,Restez fille éveillée! de ma vie
0,Mon bras me fait mal à mon pauvre
0,"Vous êtes ce que je veux maintenant, vous me faites sentir bien!"
0,Je viens de recevoir un ticket par la poste. livre
0,"Je meurs d'envie de visiter! Malheureusement, il ne se produira pas tant que l'économie ne reprendra pas ... pour moi"
0,"Se sent mal pour mon père, il a un côte frappé!"
0,Putain de myspace !! Laissez-moi vérifier mes nouveaux commentaires maintenant
0,"Je ne peux pas rester plus tard, même si je manque mon émission."
0,Oh vraiment?? c'est fou! Je jure que je savais ce que c'était depuis que j'étais comme 14 ... combien j'étais triste de moi
0,"Vos gars ont vraiment besoin d'avoir une autre conception de toronto pour la veille ou le lendemain, comme honnêtement, qui veut s'asseoir loin"
0,Dans la salle des émeutes en attente de la femme chaude du guitariste de Fohp
0,Kim !! C'est si grave pour votre peau ... le soleil est beaucoup plus fort au Mexique ... il peut transformer la peau en rouge. Toujours beau
0,"Je suis seul, faites-moi compagnie! 22 femelle, sioux falls - Dakota du Sud"
0,"Mon corps me déteste vraiment aujourd'hui. Couper le genou, couper le coude, couper l'ongle du pied. Tous les saignements. Plus de tonnes de levage et de déplacement ..."
0,Aller dormir-migraine mais le rez était génial! Amusez-vous tout ce que vous rez twitterers! Dirigez-vous en toute sécurité!
0,Est-ce que je finis toujours par avoir à attendre plusieurs heures pour que quelqu'un se présente
0,oh Lookey: Nash Bridges
0,"J'ai passé une nuit amusante, bien que je ne pouvais pas m'empêcher d'être préoccupé par le petit logan pauvre."
0,"Les filles finissent par dormir ... & amp; Même si c'est tôt, j'espère bien dormir aussi vite! Cec peut ne pas arriver tomo .. lani est malade."
0,2010 ?? Cela fait très longtemps. Est-ce que vous avez commencé à filmer? Je suis trop excité pour la série 4!
0,"Aww je l'ai oublié, c'est demain !!!! J'allais, mais j'ai complètement oublié! Je suis tellement triste maintenant (((((("
0,"En regardant b jouer à des jeux vidéo. Oh bien, c'est son anniversaire. Lâchez-le. Et fracking fatigué. Manque assez de sommeil pour passer une journée entière."
0,Je viens d'être frappé par un morceau de grêle ....
0,Quel frustre vendredi !! J'ai besoin de vacances
0,Il a tué trop de mes cellules du cerveau
0,Morrissey est attendu pour Paul Mccartney.
0,Est-il vrai que vous ne pouvez pas jouer à des jeux ds sur le dsi? Qui sucerait
0,"Naah im juss playin ... aha je ne peux pas mettre une personne là-bas parce qu'elle est injuste pour tout le monde, alors ppl va me haïr"
0,"Travailler demain, tellement le temps du canapé !!! Shae .... blotch sur ma carrière de vendredi soir !!! soupir!!! La merde se produit sauf si vous êtes constipé!"
0,Il n'y a rien comme l'odeur d'un chat neuf avant de jouer à la littérature dang.
0,J'ai eu un refrain
0,"En souhaitant que je puisse obtenir des billets pour johnny reid conceon le 24 ... pas de chance, bien que seul le début de la partie supérieure"
0,J'ai quitté le travail tôt ce soir parce que je suis malade.
0,A oublié la fête de surry hills mais a réussi à aller à la fête toujours excitante holroyd & quot; Dans merrylands --- wooooo! * Est-ce que le signe de bande de Merrylands *
0,Je viens de rentrer du travail si fatigué ... Je manque mon bébé
0,"Mon bébé boo, l'amour de ma vie, le meilleur ami évol est finalement tweet. Ou twittage."
0,"J'ai créé un dossier intitulé 'to be sorted' pour les fichiers aléatoires qui doivent être triés. Maintenant, j'ai 146 fichiers dans le dossier. échouer"
0,Manque le delfin e. Deloria iii.
0,"Il est 1 heure du matin. Je continue de le vouloir de plus en plus. J'ai vraiment besoin de m'endormir, je suis pris au piège"
0,"Vous ne l'aimeriez pas ici, je suis allé au bar et les personnes lisaient ... ils étaient tous des hippies malodorants"
0,"Mon parti était totalement boiteux, car presque personne ne venait. Je ne me sens pas aimé."
0,Regarder la rupture de prison triste seulement quatre autres épisodes
0,Les brûlures d'estomac sont nulles
0,"Je n'avais personne pour jouer avec moi au parc aujourd'hui, espérons que demain n'est pas si solitaire quand je tente de jouer au basketball ..."
0,Omg pire fête jamais! J'ai juste gaspillé 20 dollars !!! Il me prend un mois pour travailler pour ça !!!
0,"Mon bébé boo, l'amour de ma vie, le meilleur ami évol est finalement tweet. Ou des tordues."
0,"Ne retourneront pas à kfc pendant un moment. Où kfc a échoué: j'ai commandé mon fave habituel, mais leur gars a suggéré le & quot; special & quot; au lieu. Pas yum ..."
0,j'en veux un.
0,"J'allais regarder la fin du jeu des marins (j'ai quelque chose pour kenji jojima), mais c'est fini"
0,Huhuhuhu j'aimerais être avec vous les gars ... avoir chickfila ... boo school ruines tout !!!!!
0,Est en train de rattraper ses émissions de télévision tout en se préparant à travailler tout ce week-end
0,Douloureusement affamé ... apporte mes apéritifs plz.
0,"Audi a6, défenseur, l'assurance prétend que c'était un dommage, et le merc que j'ai frappé encore plus"
0,Sa mère trouve toujours quelque chose à dire pour ne pas aller ... je suis sûr qu'elle le fera si ce n'est pas ... idk
0,Jauge de gaz cassé + mécanique conduisant mon bus = pensé que j'avais plus de gaz. Et a dû le pousser vers la gare.
0,"Les garçons dans le bain, puis se coucher! Je ne peux pas attendre la fête de Bloomin demain ... en espérant que la météo soit bonne! Semble mal pour le dimanche"
0,3 belles femmes ici. Tous pris. Grr. Lol
0,"Nous pouvons avoir le pouvoir de vote, mais le lobbyiste pour les banques a le pouvoir d'argent. Et les politiciens utilisent toujours l'argent!"
0,"Je suis tellement triste que vous vous sentez comme ça! J'espère que tu le rencontreras plus tard, il est totalement génial et gentil"
0,J'ai vraiment hâte de vous bryan !! ...
0,Il fait très froid dans les coulisses ce soir. Wtf?!?
0,i am in a cul de sac
0,Je viens juste de voir tes dates de tournée et maintenant je suis triste ... tu viens à houston deux jours avant de rentrer de vacances
0,"Si votre meilleur ami dans le monde entier est mort dans un accident de voiture soudain, que diriez-vous à ses parents? Cela vient de se passer 2me"
0,"Toujours pas d'électricité, deux jours maintenant dangit. Pg & amp; e a manqué le rendez-vous que nous avions"
0,Tellement ennuyé. Besoin de quelque chose à faire vendredi soir.
0,arghhhh ne peux pas obtenir une image sur
0,Il nous quitte (sc) et se déplace à Cali aujourd'hui.
0,Se sent qu'elle a perdu son jour de congé.
0,Vous avez manqué aujourd'hui ... pas de mots d'inspiration ou de questions approfondies ... j'espère en savoir plus de vous 2 mardi
0,"Oui, j'ai eu Twitter pour ne plus suivre 1 personne à ce jour. Ils l'ont finalement réparé, mais maintenant, elle n'a pas postulé depuis quelques jours. Bummer"
0,Les odeurs de jb doivent avoir une vie et arrêter les ordures en parlant d'eux.
0,J'ai été en train de tricher sur twitter w / work !!!! Argent sur les chiennes !!! hahaha
0,Avez-vous supprimé votre facebook?
0,"Désolé pour votre perte, madame. Xo"
0,"Désolé, écoutez ce bonus de bonus!"
0,Je veux une enveloppe de cheveux. Quelqu'un fait un pour moi plaidoyer
0,6.30h réveille-toi (5.30am uk time) ouch! Off pour attraper eurostar de retour à londres
0,Mal à l'estomac [! Ll]
0,"Pour être honnête, je me penche plus vers les 650 en ce moment. Je n'ai pas besoin de ce pouvoir d'attraction massif, ni ce prix"
0,Désolé de votre chance
0,Yay! Il semble que je travaille encore à la quinta la semaine prochaine
0,Je suis vraiment triste
0,"Je ne veux pas aller au travail le matin, j'ai beaucoup d'autres choses à faire! Blahh. bonne nuit"
0,"Les garçons dans le bain, puis se coucher! Je ne peux pas attendre la fête de Bloomin demain ... en espérant que la météo soit bonne! Semble mal pour le dimanche"
0,"Haah est-ce? Je ne l'ai pas vraiment triste, j'aime. Je veux dire, il semble incroyable"
0,"Officiellement malade. Thé vert, goldenseal, echinacea et zinc = très bon. Nyquil et dormir dans = génial."
0,J'ai l'impression d'écrire sur tumblr mais je n'ai pas d'ordinateur portable
0,"Manquant mon mari, seul à la maison"
0,Les filles pas de choses coquines pour moi tonite ... je ne peux pas être une tigresse puisque mon mari a dormi sur le canapé b / c de l'ennui
0,Répétition à 8h15 demain.
0,"Bien maintenant, je veux juste vouloir rentrer à la maison"
0,Sur washington ext en regardant les courses de traînée! Vie intense que je vis. Doug vit le 10 juin
0,Hier soir à mon dernier asp
0,Pas tomber garçon demain
0,Vient de rentrer du travail ... travaille de nouveau demain matin. Douche puis couche maintenant ...
0,"Ne t'inquiète pas, j'ai attrapé une branche à mi-chemin. Il n'y a pas de prise de mains pour saisir de monter en arrière."
0,enfin chez-soi. Regarder sur kimmel et aller au lit (sans chihuahua)
0,2 épisodes loin d'être rattrapé ...
0,Les vacances de printemps sont presque dépassées mais en même temps
0,"Omg, la chose la plus triste vient de se passer! De sorte que la plupart des gens pourraient penser que c'est vraiment bizarre, mais je pense que c'est tellement doux! Quiconque me connait ....."
0,Entorse la cheville ...... maison hollies avec un coup de tonne de personnes ......
0,Un couple de visages tristes ... = [ou = (ou ou: [ou beaucoup plus (y)
0,.... je suis vraiment triste
0,T'avec faim. Mais trop paresseux pour se lever.
0,Omg tennesse est un autre kansas! Pouah. Il reste six heures de plus! * Marz *
0,Vous n'avez vraiment aucune idée. J'ai cette grande ville et personne pour la détruire avec
0,Ipl commence tôt le matin ... manquera mon premier match.
0,Vient d'avoir implémenté un vns qui n'a pas aidé et l'a éteint. 000 ont essayé de l'aider ... ont échoué.
0,"Hey! Comment lui a-t-il dit que ça allait? Il a oublié de me dire où cela se passerait, et je l'ai manqué"
0,"de rien! Maintenant, qu'est-ce que Baudrillard fera."
0,"Tant de haha ​​de la douleur. Dieu, kayla, nous sommes stupides."
0,& Amp; Fyi ... that suuucckkks! (Sur le carrrr)
0,"Ahhh, j'étais là le dimanche soir!"
0,En attendant que l'Inde frappe la scène ... je ne peux pas croire que j'ai quitté ma caméra oh bien s'amuser avec ma mère et mon frère
0,Regarder un scanner de façon sombre ... éternuiser une tempête
0,Pour les coureurs légers. Pas une bonne affaire!
0,Dang mon cou fait mal si je veux pleurer *: + peace +: *
0,J'espère que vous vous amuserz sans moi demain. Je suis si jalouse et folle que je ne peux pas aller.
0,Été sorti toute la journée à la recherche de quelque chose de nouveau à porter pour l'anniversaire la semaine prochaine avec absolutley pas de chance
0,"Je suis largué, je veux que mon luciole soit de retour. Wish River aurait contribué au documentaire mais c'était incroyable. Je suis vraiment triste maintenant"
0,Lol sorry haha ​​je pensais essayer qu'un bain chaud ne fonctionnait pas ... toujours éveillé et je déteste tellement sur toi et ta capacité à dormir
0,Retour à la moulure le lundi ... déprimant
0,"Maintenant, je veux creuser le DVD et m'assurer, mais il est 6 heures du matin et je devrais me coucher au lit ... des décisions difficiles"
0,Quelqu'un m'a demandé si j'étais carnie ce soir sur le train du ciel
0,J'ai eu une coupe dans ma bouche dans le dos. Je ne peux même pas manger. B
0,Je n'ai jamais eu cet appel téléphonique ... lol
0,"Je le sais, mais les gens pensent que c'est boiteux ... ils ne m'aiment pas assez"
0,Ok-je dois sortir Twitter-got 2 get up early & amp; Emmenez l'un de mes adolescents au dentiste - a 2 b sur un samedi. Hormis profondément à mes pieds - pauvre chiot
0,vous me manquez...
0,Sleepy Star Wars Loner
0,Ha! Im print mine @ school coz mon imprimante peut être assez dodddgy. M'a coûté 15 dollars
0,Khloe on twitter? J'espère que je n'ai pas suivi le faux.
0,"Réfléchir sur la nourriture, réfléchir sur la mise à jour de mon zune, en considérant être un oncle à une paire de neveux à 2300 milles de distance. Je suis triste."
0,Les vendredis sans terminateur et maison de poupée ne sont tout simplement pas les mêmes.
0,"Aller au lit, gots pour ouvrir le pain de plomb puis fermer appdizzle, le samedi habituel. pas de temps libre."
0,Est au travail avec un mal de ventre
0,Essayant de rattraper mes émissions en ligne mais je suis apparemment déjà pris au dépourvu! Ça suce ce que maintenant?
0,Hehe ... je fais de la concurrence pour moi! .. je vais essayer de plumer quelque chose pour votre dessin animé de mariel & amp; famille
0,"Dis parlé 2 folo me2 plz! Je suis nouveau, je t'aime. Je vais faire nethin plzzz! Je suis passé de tes amis."
0,N'a pas fait aussi bien que j'avais espéré sur le jour de la journée quiz 3-7 terre
0,Kean univ. Senior 2moprrow night .. sera crizaxy ... le dj n'a jamais de date lol
0,Triste 'à cause de certaines personnes
0,Je manque l'homie remy!
0,"OMG! Kelly répondait vraiment. Diddy ne m'a jamais répondu,"
0,J'ai le plus grand mal de tête au monde
0,"Je voulais aller à la mañana pour un anniversaire bash !! Woot !! Mais malheureusement, je manque de coachella ..."
0,"Ma maison ne regarde pas assez de télé pour obtenir une boîte à disque dur. C'est comme 400 dollars, puis frais mensuels de câble. : \ Mais c'est tellement prés."
0,"je ne suis pas mauvais . Je me suis senti mieux le jeudi, mais aujourd'hui mon cerveau est démangeaisons et il est difficile de rester éveillé, comment vas-tu?"
0,Je suis encore raide et prêt à me déchirer. Ow! Mais ça pourrait se sentir mieux
0,"Lol oui, suis-moi bien, j'ai besoin de plus de followers lol"
0,Je manque l'oncle de Sekhar qui travaille dans ce genre de fabrique de gâteaux
0,Grrr - certaines relations valent beaucoup d'effo ... et vous vous demandez si cela vaut vraiment la peine
0,"(Suite) lmaoo je me suis endormi à 9h30, alors je regardais stomp la cour fini à 12h commande chinoise"
0,Voulant encore voir dix-sept.
0,"Je suis sur la recherche dans le monde entier pour l'immobilier, et il y a trop de choses que je vois et pas assez que j'aime"
0,Edward cullen a b la lugosi tournant dans sa tombe.
0,"Attendu une heure pour être assis, une heure pour obtenir notre nourriture, puis la nourriture était froide. Tres agaves restant"
0,Je suis tellement heureux que ce soit chaud le lundi. Enjote toi. Triste que ryan déménage en novembre
0,Pourquoi ne suis-je pas à Coachella? Je regarderai simplement mon Roy Orbison Bluray à la place
0,Joyeux anniversaire j'aime désolée j'espère que tu as eu un grand amour je t'aime xoxo
0,Vous aviez sommeil cependant!
0,"Dis-lui que je l'aime tellement, et félicitations pour son engagement! Je viens de passer tout le week-end, tu me manques"
0,Le site Monster.com est en panne
0,Omg omg omg omg qui m'a fait si heureux! Je devais descendre pour le jeu ce soir ... mais je ne l'ai pas été génial!
0,"En fait, ce sont assez bons .... tweets pour mon ph alors je ne peux pas répondre directement,"
0,Essayant d'obtenir cette page fu **
0,"Homme ... tant de gens regardent le hockey ce soir, je me sens comme un slacker. Je manque mes jeux et donc un mauvais fan de hockey."
0,Il y avait un accident d'avion dans mon quartier !!!
0,"Lol, bien mon sis scearmt à chaque fois! Mais nous l'avons fait courir hier et son nie a mal encore et je l'ai 2 scear elle et il est tombé!"
0,"Oh et pour compléter, ma sciatique se reproduit. Je pense que c'est de porter mes cernes il y a 2 semaines."
0,- ça va disparaître
0,"Apparemment, j'ai eu tort, vous ne pouvez pas le faire st. Louis"
0,Mon ami dit que tes frères étonnants jonas jonas
0,"L'été ne peut pas venir assez vite! Malheureusement, je ne pense pas avoir eu plus d'obstacles pour me séparer du temps chaud et de la détente!"
0,J'ai dû acheter un nouveau chargeur pour mon ibook
0,"Est en train de regarder les paroles d'Oprah sur Twitter, j'ai juré que je n'aurais pas un seul et j'ai finalement cédé"
0,"Kay, ce n'est pas mon film, c'est un téléviseur de 7 ans ... fyi !!"
0,Je suis fatigué de mon travail
0,Oh aucun matin. !! Supposons que je préfère me préparer au travail
0,"Il m'a appris tout ce que je sais ... lol, jk. Je suis prêt à quitter wrk. Je fais mon dépôt et la comp. écrasé.."
0,Je suis sur mon téléphone et ça ne me permettra pas d'envoyer un message de mon téléphone
0,"Aller au lit pour commencer, ce que je suppose va être un spectacle"
0,Lol J'ai essayé d'être trop mais pour basktball mais idk j'aime ça parfois lol
0,", Je suis boiteux! J'ai oublié de te parler de son appt! Ça s'est bien passé, il grandit si vite! A eu son deuxième tirage au sort mais tout va bien!"
0,Je suis étonné que mon frère sait ce que défend Gps ... j'ai honte
0,Je pense que l'expérience d'achat de voiture me rend malade.
0,"Un grand hardcore étudiant pour les finales la semaine prochaine, est-ce que vous avez fait du shopping? Je sais qu'ils ont une bonne sortie à Portland qui a puma!"
0,"Joey, nous l'avons entendu. Vérifiez vos messages. Karyn vous a envoyé un message de ce qu'elle a dit. Nous demandons de l'aide. c'est mauvais."
0,Je travaille pour beaucoup de photographes et pour apprendre à savoir les cordes ... Je ne peux pas me le permettre encore
0,tellement fatigué. La nuit de vendredi a été ruinée par un changement stupide @ travail demain
0,Je veux aller à ikea! Pourquoi doit-il être si loin?
0,Déteste les adieux.
0,"Je me sens vraiment méchant. J'espère que je ne me sens pas malade, j'ai une journée entière devant moi demain."
0,Ce chômeur est-il lié?
0,"chanceux!!! Je suis allé à un funéraire que je suis passé au mur toute la journée, mes phns mon seul divertissement"
0,Comment savez-vous? -sniffle
0,"Et maintenant, travailler."
0,"A eu une crise de navette aujourd'hui, cependant - a eu un échec catastrophique de filles hula! (Voir)"
0,"Hahahahaha! Donc, je ne vais pas essayer mon adios motherfucker ... triste fois il goûte tellement bien!"
0,J'aimerais que je joue cs aussi.
0,Le père de la mariée m'a juste donné & amp; Mon téléphone un look mauvais / indéfiniment doit cacher le téléphone pendant quelques minutes après cette mise à jour
0,Wow ...... je manque beaucoup de traits ... autant maintenant ... mais pourquoi? Je manque ces histoires drôles qu'il me raconterait sur ses voyages.
0,heure d'aller au lit. J'ai tellement soif. Un jour ennuyeux devant moi. Pas de bootz jusqu'au dimanche prochain. Arrrrrrrrr! Qu'est-ce qu'un explora à faire?
0,veulent mooooooooore
0,Mon téléphone n'a pas reçu ce message que vous m'avez envoyé
0,"D'accord, je ne suis pas arrivé à la cafétélle demain, après le travail, je vais m'arrêter."
0,J'aimerais pouvoir aller au festival de jazz ce week-end ...
0,"J'ai été expérimenté par un étranger ... pas de sondage nécessaire, cependant ... heureusement"
0,A mangé le bean et le fromage trempé et les tacos pour le dîner ... dormir à côté de steve sera puant
0,Mon alarme est réglée sur trois heures et demie
0,Yayyyyy le jour 1 de coachella presque terminé. Tellement fatigué
0,"Oh non, merde, renoncement, j'aime vraiment la dernière piste sur le nouveau yyy"
0,Bonne nuit à tous ... travaillez en retard demain et passez les quatre prochains jours! Si béni d'avoir des gens étonnants dans ma vie ... missin mes friandises
0,Si triste que vous soyez tellement triste que tard ... j'attends avec anxiété de réunir
0,Ne sera pas à la maison à temps pour la plupart des
0,Va au lit tôt b / c j'ai du travail demain
0,Je leur manque aussi ... C'étaient les meilleurs!
0,Merci! Pms suck!
0,Winkler tomo! Il faut se lever à 6 heures
0,"Je ne pourrais pas vous faire voir ce soir; Méga bummed l'espoir, c'était un bon spectacle cependant! Je vais vous voir la prochaine fois."
0,Je ne comprends pas pourquoi certaines des meilleures personnes dans le monde sont jetées au sol par le mal ... Je souhaite que la vie soit juste pour tous ceux qui sont bons
0,Mon interlocuteur disloqué a décidé de se redimensionner alors qu'il se disloque inverse. et ça fait mal .
0,"Promotion du samedi matin: s'il n'y avait qu'un seul plugin Firefox, il devrait être (mais ça me mange"
0,"Benny, quand va-t-il continuer à faire des recherches? vous me manquez tous!!"
0,La stimulation est certainement tout. Je dois faire mieux pour protéger mes week-ends.
0,Vient de laisser tomber kayla. I luh dat gurl
0,"Le jour 1 du ms150 annulé! Et pas de camping dans la grange. Tout ce que je veux faire, c'est monter."
0,Il faut se rappeler d'avoir des fleurs le dimanche matin.
0,Où diable est mon ami? Lol ce que tu fais? Ne vous a pas parlé toute la journée!
0,Stressé à propos de tmw.
0,"J'ai eu peur que mes fichiers soient partis demain, ce serait un cauchemar. Tous les fichiers les plus importants sont là!"
0,": Lmao ... je dois m'endormir dans cette chaise, je suis fatigué!"
0,Je suis déçu lorsque ceux qui sont près de moi choisissent un plaisir temporaire au lieu de vivre un bonheur durable en ne exerçant pas d'autodiscipline.
0,"Pour acheter du pain dans quelques minutes, la maison est littéralement vide de nourriture, je pense que j'ai tout mangé ... lol"
0,"Essayant de comprendre exactement ce qui se passe, comment ça marche, etc. ... j'imagine que ça me prend vraiment pour faire apparaître ces sites"
0,"Ps Désolé, je ne l'ai pas fait ce soir, j'étais juste épuisé et déprimé et je ne voulais rien faire. vous me manquez..."
0,Hey e yes j'ai réellement trouvé quelques-uns mais pas tous. La somme d'entre eux n'est pas disponible puisqu'ils n'étaient que vinyle
0,Vraiment contrarié par le fait que Derek ferme son canal.
0,Un peu malade de la pratique du football.
0,Je viens de manger le kfc
0,Je devine que le collier et la boîte de mon tiffany ont creusé une paire de jambes et ont couru ahhhhh
0,"Mec, j'ai mes jours comme ça ... vous allez probablement passer la nuit entière"
0,Boulons de tonnerre et ampoule Alléger ici! 5 pouces de forte pluie tard dans l'après-midi ont fait un non aller pour une route ...
0,"Heure du coucher, semaine stressante"
0,Jeter et tourner dans le lit pendant plus d'une heure. La lecture n'a pas aidé ... je suis horrible à compter les moutons
0,Alors pourquoi ont-ils ces petites images stupides sur mon ipod je peux ajouter au texte si personne ne peut les voir
0,C'est sur toi! J'ai essayé de m'avoir ignoré
0,Pas putain.
0,Je suis tellement fatigué de cela que je vous souhaite juste de retour à la maison où vous appartenez ... les choses ne sont pas destinées à mettre fin à cette façon
0,Se préparer au lit. Ça va être une nuit intéressante ...
0,"Wow l'un de nos chatons a été tué par un chien ce soir, tous mes petits frères et soeurs ont pleuré"
0,"Je m'endormis juste b4 les jays perdus maintenant, je suis bien éveillé ... pas sur ce qu'il faut faire"
0,Le doodle yankee est allé en ville; Ridin 'sur un vingtaine ... aww je me manque de sauvage n' out
0,Je réalise juste que je vais perdre ma voiture et mon Je dois partir de chez moi dans une semaine. Je ne me sens pas vraiment content en ce moment.
0,: | dont un sentiment Humy
0,Pas une bonne nuit
0,"Non, ce n'est pas amusant."
0,non. Vrai pls?
0,Est-ce que quelqu'un sait où trouver nodin des nouilles en nous? N'importe quel magasin en ligne peut-être? ils me manquent
0,"Un gars juste énervé sur mon pied ... raison de ne pas porter de sandales à la barre, même si c'est chaud."
0,Se demande pourquoi les week-ends survolent-ils? Et où vont-ils?
0,"L'autre histoire de pato the pat tillman, pour ceux qui ne savent pas"
0,"Obtenu le nouveau trackball, merci. Il se déplace dans toutes les directions, mais quand je le pousse à sélectionner quelque chose, cela ne marche pas, alors j'ai ..."
0,Omg wtf !!!
0,"Nommer pour quoi? Je ne suis pas en politique! : De toute façon, ne sais pas si j'ai eu des fans, acs, mais des fans? Perte de cas de toute façon"
0,"J'ai passé un bon moment à ma dernière vie sociale! Je vais certainement manquer ça au cours des devoirs d'été toute la journée demain, boo ..."
0,Seul le vendredi soir
0,A obtenu l'école samedi demain blah haine samedi paire de collège scolaire en quelques semaines xd
0,"Dieu merci, vous ne buvez pas"
0,"Je ne peux pas le garder fille, je suis désolé"
0,Désolé ... ne le refaireai pas ... hehe
0,Pour appuyer sur Entrée. Je pense que j'ai dérangé quelque chose en dessous
0,"Juste mis à jour un de mes scripts scientifiques, mais Dreamweaver ne veut pas bien jouer"
0,- c'est un bébé canard ... mignon jusqu'à ce qu'ils fassent la main
0,Je ne peux pas croire que je m'ennuie déjà
0,Triste et déprimé en ce moment
0,Pourquoi ma glace n'est-elle pas froide
0,Je suis hors téléphone
0,"Juste installé tweetdeck, et l'homme, je peux voir pourquoi les gens l'utilisent! Mais comment puis-je charger tous mes tweets?"
0,"La neige folle. Est passé de la tonte au pelletage dans trois jours. Wtf. Neige humide profonde, tout est trempé. Les arbres s'arrangent si ça continue"
0,"aller dormir. longue journée. Et j'ai ébréché une puce dent! Nuit, chacun a de bons rêves"
0,Tu me manques. Et je te déteste. Je veux aller sur les pirates! Et j'ai sérieusement rêvé de passer à la. effrayant. ;)
0,"Regarder un film, manger une sucette, puis frapper le sac. J'ai le gouvernement. À faire le matin."
0,A eu une très longue journée.beat. Se préparer pour le samedi à être le même
0,"Je ne peux pas dormir, je me couche un peu et un peu; Je suis complètement éveillé mais trop fatigué"
0,"Où étais-tu? Hahaa mes seuls amis ici haha ​​lmaooo! Cette chose est vraiment populaire, mais je ne peux pas comprendre les sorties"
0,Ils s'endormaient tous sauf moi
0,"Je suis tellement désolé, espérons que votre Dieu aussi, dieu, je veux que vous soyez bien!"
0,"Je viens juste de rentrer chez moi, au lit, je dois revenir à 8 heures du matin. Je déteste les ouvertures cl"
0,"Je veux sortir et faire du jogging maintenant, mais mes parents me disent que c'est trop tard, la merde, je manque trop mon bébé waaaaaaaaaaaaaay ..."
0,"Eh bien, il va revenir l'année prochaine. D'abord, mon chat est tombé du lit pas une fois, pas deux fois, mais trois fois."
0,"Bmg comblé cul! Les sièges étaient la 5ème rangée. Désolé, aucune photo n'est autorisée dans le théâtre"
0,quelle?! Mais eesa (lmao) vous ne pouvez pas!
0,Pourquoi êtes-vous déprimé?
0,Épuisé fatigué
0,"Oh mon dieu, je suis si jalous ahhh, il était ehhh 6/7 heures de route de chez moi."
0,"Je suis seul, faites-moi compagnie! 22 femmes, foxworth - Texas"
0,"Trop fatigué pour tweet, trop fatigué pour dessiner, fatigué pour chercher du travail. Tout simplement usé et économe."
0,"Je veux sortir et faire du jogging maintenant, mais mes parents me diraient qu'il est trop tard, la merde, je l'ai manqué, comme, waaaaaaaaaaaaaayy trop ..."
0,- c'est un bébé ducky !! Mignon jusqu'à ce qu'il ait été dans votre main
0,Au lit se prépare pour ma dernière nuit au camp d'espoir
0,N'ont pas passé la journée avec ma mère et lt; 3
0,Manquant le renard
0,Aucun amour pour moi ce soir ...
0,Est allé visiter mon mari lors de son voyage d'affaires
0,Sur le point de se coucher ... je suis fatigué et seul depuis que matthew est allé dormir.
0,Oui examens en deux semaines ...
0,"Wow, les enfants dans le bâtiment / complexe voisin sont 5 000 décibels d'obnusous"
0,"J'aimerais que vous soyez en train de faire d'autres arrêts en cali, car dès maintenant, je ne peux pas aller."
0,Salut tout le monde ... passez un bon week-end ... c'est une journée grise et terne ici.
0,Au travail je ne pense pas que ce sera une bonne nuit
0,Tellement heureux à la maison. En regardant le 3ème x-men w / ryan et le champagne. & Lt; 3 lexie ne voulait pas regarder le dernier.
0,J'espère que ce n'était pas une abeille !!
0,Notre kangourou d'animal domestique n'est rentré chez nous depuis plusieurs jours ... et nous avons trouvé un mort sur le bord de la route hier
0,Est-ce qu'il y a un autre endroit où regarder «ma première fois en voiture» sur le logo? Il ne jouera pas au Canada en raison des problèmes de droit d'auteur
0,Qu'est-ce que j'ai fait
0,Sur le chemin du retour à albuquerque avec mon amour. Ne voulant pas partir le dimanche
0,Nous allons à san antonio en 4 heures et j'ai besoin de dormir un peu - je suis sûr que ça ne vous aide pas à manger et à pleurnicher à propos de mes cheveux gris
0,Non et .20 pour 2 handrolls est un peu raide!
0,"Je suis seul, faites-moi compagnie! 22 femmes, nouveau havre - Connecticut"
0,"Je suis seul, faites-moi compagnie! 22 femme, seattle - washington"
0,Oui c'est beaucoup de messages xd. J'aimerais être si célèbre. No1 m'aime xdd
0,"J'ai eu un billet d'éclairage rouge ce soir après de nombreuses recherches, je ne peux pas le combattre en raison de la vitesse à laquelle j'allais."
0,"Sur appel, en cours de travail. Tweeties de nuit!"
0,"Baise je suis prêt pour le lit. Toujours au travail, alors comme à 25 minutes à la maison"
0,"Hey hey hey, je ne t'apprécie pas d'utiliser mon nom quand ça m'insulte"
0,"Toujours malade, le sentiment de faiblesse ne peut pas profiter de ce beau temps printanier"
0,"Putain de bébé, tu dors toujours sur moi"
0,"J'ai abandonné je l'ai vérifié partout !!! Je ne peux pas le trouver = '[mais ça va, je suppose que je vais le mettre dans ma boîte mémoire! Ily xxxx"
0,"Entrer dans la douche, se préparer à travailler le cimetière"
0,Parfois 140 caractères ne suffisent pas
0,C'est déprimant.
0,"Assis tout seul dans mon dortoir vide. Goring maison demain! Tellement excité, mais ça va me manquer"
0,Est tout achy. J'espère que je ne me sens pas mal au lit.
0,"Je suis au travail, souhaitant que ce soit dimanche soir"
0,Plus de vers
0,Youtubing miley cyrus parce que je n'ai pas regardé beaucoup de télévision
0,Wow moi aussi!
0,Mannnn i gern out man lol i cnt take being ganged up on
0,Haha noooo ne soit pas fou!
0,Sort du jeu des marins. Assis dans le trafic
